,ID,Review URL,Text,Star,Thumbs Up,User Name,Developer Reply,Version,Review Date,App ID,sentiment
2522,119520,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGVV7jRCD3YHzVLfrwFjNU87ffTszc-fHQ162mmXrq5yA5ElNl-YORwEEB5PY29Px38kk3ZQTZhZfK_r1U,Good,3,0,MD. IRFAN,,87.0.4280.66,12/01/21,com.android.chrome,+
2532,119530,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGx4rBT67EiEH7b_fCTpzCj1KowJQoR4aP5PI_Sskixm3xBPCjY_KNgUndDsQw9qEMcA8RGV2A3jXjhE9o,Value saching,1,0,Makanjuola Odu,,35.0.1916.141,12/01/21,com.android.chrome,+
2579,119577,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOG9qupLpqIYoi28hi5hJhGK1SWa5P0gkiZDsWJ5Cld8Aoeo1rkkO5gGa91LpUQL_q0L7o0J-cw_1taTnso,It good,3,0,Ali Parivash,,87.0.4280.101,12/01/21,com.android.chrome,+
2616,125698,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFP69K_BLT8XeY396-T_cAdk6-cNHpCd1I3Zpt8QX_SxOWXrlyyKKw5uUHRLiN0sJ2OouHg5Xyx6xVThRw,Good,1,0,Arun Verma,,87.0.4280.101,13/01/21,com.android.chrome,+
2640,125722,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGVe8roVACEhBycWHXZIfeIKWFxAGi9De-Sj5QF2Ix7prOhirDS5PaMqUT8OT58qBX1nEQfs5BLSfzEecY,Good App,1,0,Tushar Panchal,,87.0.4280.141,13/01/21,com.android.chrome,+
2683,125765,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFRK-kS0Jam7G6r1IZBRXAOyFqf7cKLVsiPm-ISHCOQ-m8TxUlWwTH5ZedrazGdd-_5uncFCTeDtJL81sw,Good,1,0,Ganga Meena,,85.0.4183.81,13/01/21,com.android.chrome,+
2688,125770,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFR9HYG-vHmiZt2SeVIqQixqXGR1LTPCprPC73xY_O1utde5Aq_PgGfJs8gplzZk_NWsqifrxOGCWQ8kQ8,Good,3,0,kritika trivedi,,81.0.4044.138,13/01/21,com.android.chrome,+
2732,128194,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHgv-UmU1qO0u3Zd25jNgqItMEMtn0ycV_7_kKonR9BacQ7JtTAkpTm6_jo649pha9vjZYfIkpu0ic6J3E,Oof plz do better,3,0,Promisse Calloway,,87.0.4280.141,14/01/21,com.android.chrome,+
2785,128247,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOF2NeLFByo5_shOwD_MGutnBRsF-tvHY8RcnnFGCuovjSW-DaA8RClFUidOwQinFrqSWVQrRggi0Gw-HMw,Ok it's better,3,0,DANGER DHINESH X,,71.0.3578.99,14/01/21,com.android.chrome,+
2793,139079,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOG_k-NuqlPJzG8ggtGhaJ6rWdDOGHqjpWzxPQtLK1hFyOwtiEQIF1ofrTc2ZlXpLU-c12hsConh-T3C7r0,Good,3,0,James Blessing,,70.0.3538.110,15/01/21,com.android.chrome,+
2827,139114,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGYj6Uh23Bt3GFoahB8Ka54gjLpJ0_5Db2Qs-yqOJ8TOJ6tZVrIT3I8dF-AHB287KOwT4XpjcO5aPd6dEM,Good,3,0,Abaß Koroma,,87.0.4280.141,15/01/21,com.android.chrome,+
2876,139163,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHYvcCkEiNcW8pv56XGsDTi4tGEYMAuWOF-C0ceMHAbHWgo-T4785hi5an79VSD4j5u-nn5wM8JBUYXXgI,good,1,0,saif khan,,72.0.3626.76,15/01/21,com.android.chrome,+
2914,139902,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFv7oC9of_XL72jiwLObCCxedP_cazoF2xbc7X9iiOGpljAnP5mk84NI3-Z3bOcN8tg3kp3dVVD6vJY91M,Good,3,0,Divya Ranjan,,87.0.4280.101,16/01/21,com.android.chrome,+
2976,139964,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEhLtNab1DQ22QDKj03fKzdtrkIVHqdFoAt_GEx_tXY_KwGyGWTaeCUb8D3DgY07w--iWILJ1MKTtj2-ho,not bad,2,0,Ali Hadi,,87.0.4280.101,16/01/21,com.android.chrome,+
2993,148155,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEBI6dHkuZ9HjrtWkaIvFRpug_aDKOirkIFJjfStQFvqon83f3nbdYXk5ltBjy3R2cRgV0ltt6P7e8A_gY,Nice app 👌,3,0,Vaibhav Rajpoot,,86.0.4240.99,17/01/21,com.android.chrome,+
3033,148195,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGWYR80scBVhFXfOq7z-kkKRR4i5bOpsnLrtflX-ZXRGArIlrb9DffZwLbdlEtNwXjfiQhgCHndEXMrWXA,Great experince,3,0,Eliza Phiri,,54.0.2840.85,17/01/21,com.android.chrome,+
3044,148206,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOF-SOtWKtHvjtZGrNKZrR4cpQyOFJrIn1VvtyVZ03SrPqYKypLi4OMKY_XXKSXcWvtVfkhcyk4MpM-XTiE,Ok,3,0,Ayush Kumar,,86.0.4240.185,17/01/21,com.android.chrome,+
3054,148216,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFFddQIFvfQTfx4bnZpq6KB31AX4nZ0ZZIzilb5oDZKNloXDaFfGInRZvYsizgFIuIl0kFXXmMMFLXo1Lg,Wow,3,0,Abhishek Soni,,86.0.4240.185,17/01/21,com.android.chrome,+
3060,148222,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHuxsqw5--QSiFY1_888Uqp80GSAj-_29NEhUJ7lHaADnbTU9rj2UrMQZLX9kXFrCgIxR2mePZB_eSmTZw,Good app,3,0,Rejekul Islam,,56.0.2924.87,17/01/21,com.android.chrome,+
3096,156271,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOE_I_-q59sYVeQM7wUCTXW4ftkUWxYsGOGzYpTeTVxu52XvXN8-k4TVwOQgJAut2cKkGRwrjFUyhLTS1es,Nice,3,0,rambharat dwivedi,,87.0.4280.141,18/01/21,com.android.chrome,+
3097,156272,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOH8_fZTbilsN0xvfw6TNNCgX9EtFHXOQkDzzuP9cSkF4awtv1BoFNDRHoZIcyUINk0BZzo2UoG7oCBejZk,Fab,2,0,muhammad Zubair ilahi studio,,86.0.4240.185,18/01/21,com.android.chrome,+
3119,156294,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFaQXwu87-dyx965vP_lkFyJ0WJTpjfGj9e6XyHv05LhJUBiitIUdz2WruhKJycOhU9SS9W4AvNyqs1JIQ,Good,3,0,Mohan Verma,,43.0.2357.93,18/01/21,com.android.chrome,+
3129,156305,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEhD6FDDDz4FgQHsmEnFm_6cwm8oxXikaCGpMmN9CUK9T_pzJ3FXUe-HtiWouQh9TsyzRHkmAiWgC5EcMM,Good and not good,3,0,Dakota Baird,,79.0.3945.116,18/01/21,com.android.chrome,+
3131,156307,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGGKTXv9zZTGGICbn4lVsJ4fN1ORc2iS50AdO70_auVuqOs4w9FMjtiOloujaL0Sl9ETfpf30M4VapZVP8,Cool,2,0,Thembeka Mahlowana,,87.0.4280.141,18/01/21,com.android.chrome,+
3154,156330,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOF6RV_cDOxeavQoUeHA4SPfzOJdOxz30U8uN7COdvbn_499gTYwoR9lcDbKG5ttiy5jqlUsVFP2srRyxvQ,good,3,0,shahzaib machrani,,87.0.4280.101,18/01/21,com.android.chrome,+
3187,158425,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOH5QorimQ_0L_4cyv-Am2jwTLzJ2K8iV_fOIst_BmrMw0lmoP9PXX0JE03r5VdZfGTsowOIu2F0OitAFno,Ok,3,0,Maria,,84.0.4147.125,19/01/21,com.android.chrome,+
3188,158426,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOE4OOsD4Qxy88kKxbOUxPO-fbeHZyeBeF74X6D64w86Y0nyhxC71auhwQzMAZorxUQYYOv-hHDoxl3XUJA,Good,2,0,Amaingiro Grace,,87.0.4280.101,19/01/21,com.android.chrome,+
3190,158428,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOE96WmyTrZOU2Ywlf6oHbVNf0IlIVsbWh4xes1Oc0my2CYOUABSauFxZyGaSHg2nVkKVbVRkYf9N4k98nE,Good,3,0,Peter Noko,,77.0.3865.92,19/01/21,com.android.chrome,+
3195,158433,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHe16fS3lZfwwsVho_iFvVzyxoDKZkLa1Np6j-s64yngjqw6ihVWJAwZc_pGbBV1ywptDj-ahzNgwiMsU8,Google is better,1,0,Georgia Lovett,,86.0.4240.75,19/01/21,com.android.chrome,+
3239,158477,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHoLJ5WKXUYeHzOAUTdrnMCU8GxvDLicuE6F3dqYnVWtVdn_DKZMyRgSMkltEIudtYJM9cXrSP5iXxtB34,Ok😎😎😎,2,0,Trent O'Brien,,87.0.4280.141,19/01/21,com.android.chrome,+
3263,158501,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGoxWiFUnt_n_kbG7Qfc1tvNYp7CAiXvIydwCImLhnzv1dYv7PSM99sDrexCA6RsFmgl7iD5j-Xten181A,Nice,3,0,games star venkat,,83.0.4103.101,19/01/21,com.android.chrome,+
3318,163980,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEO9ugotKnwuXdpB_RsdjtQZ-vbYgZjf3tcNzP5wAhdKypquPxkEF1M42wKlo4sDbbJJrVyCvXaRgyOVSI,I was impressed,3,0,John Mackendry,,55.0.2883.91,20/01/21,com.android.chrome,+
3338,164000,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGgXbFuws7Yd0klLAOwTVIL0FO-hzf6zCLxMmg8LL78X4eID5cBITvYUVGUAkUkk9SGLg4fFUj1hxr-9XA,Nice,1,0,Akshay Rathod,,83.0.4103.101,20/01/21,com.android.chrome,+
3358,164020,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHODSNJX6Z13Vc-c4sUCyfYsHTpSeh0frmoJBOjf3nYUVdKxAyPiL4lME0Bxr1vRmRdjx67v-KpO2bnVTk,Good,3,0,shiva sai inapanuri,,81.0.4044.138,20/01/21,com.android.chrome,+
3376,164038,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOG7bPq_eaEYeRsQRuVbTiM7IE1xwD-WYyA-H2PrXNfXxHtRVtpacfz8P13pNRE21Uc6y1eWAMZVNK3wh64,Better,1,0,Edith Senyane,,42.0.2311.111,20/01/21,com.android.chrome,+
3402,170292,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGFNFtYYxztOwhb3eYDPlHB01pRcwznyE00IiAiTb1JN-Qqa8_KaLsZCR_hVH4X7wtQpmCFn8jcX08xI9c,Cool,1,0,Dody Mukoko,,84.0.4147.111,21/01/21,com.android.chrome,+
3409,170299,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFBSJvWXcKEdHJBZermH0pm-JVAwESYzEuISe2M_-EkjqbWJRo6hJBDBQTMqI7i-mE3EjvNGgDR4v4Xrwg,Nice,3,0,Riyasat Ahmad,,87.0.4280.101,21/01/21,com.android.chrome,+
3430,170320,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEZ-APOngeMiRixWB0f5PFccHc3eIdCz0kHGI9Z0c5xnUWK7_dAc10rPiAAr2KYmtcPQU874idHzkwLgm8,Good,1,0,Farin Akhtar,,85.0.4183.101,21/01/21,com.android.chrome,+
3437,170327,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGM0JmdRN2b_2r1q1C8WhwDRBhRJRJ2aROeJ_EwJY1Pj73awealzUPlZf-RiCg0WdmTVPCmlppaneCMD4I,Wonderful,1,0,Kefi Pathan gori,,80.0.3987.99,21/01/21,com.android.chrome,+
3520,177104,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEAsm-7LUTIQf8cmvthtEpR8I2mvbu4cCquE65Kbair3dLk6b-7bOVSAIsiz4AAnVivZH3TrRkIPy1nQiM,Good,1,0,Kimhamed Hussein,,70.0.3538.110,27/01/21,com.android.chrome,+
3525,177109,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOG6ZabSb6hlM6OFUIN4n1EwtHjcUqJjFLzaC34Gg8oZ7rdQ5GNx3K-UFgjW8TcuMbqil6ANC1U8VQzgnJc,Super,1,0,kiran chalam charla,,86.0.4240.185,27/01/21,com.android.chrome,+
3531,177115,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHUs8gUzETVyp1o0T532WZmhMPzd6Ika8OI2MiqI6tMfrUn1St40cj08xLACJiJZ26d4PGznLgiZw2WAns,Nice,3,0,Naveed Khan,,87.0.4280.141,27/01/21,com.android.chrome,+
3552,177136,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEDPU-7umriMoP5escbBde2VAuuLHgOftyUFL-5rS24WRheC_mCHvj1FN5nCjtVbInI_Quf32gfeUE0eZ8,Wonderful,1,0,Roshni Thankur,,87.0.4280.66,27/01/21,com.android.chrome,+
3589,181853,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOG0hyXAMHYCFcwTkTTN81-JQxUtech7e7MG123WqZmhc5Q8PJbrQtvE6Ug1CM4gNbL4S7YyQYpEtznt6jw,Good,1,0,Namuco Dante,,,27/01/21,com.android.chrome,+
3597,181862,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFXLXofcm13aSQy1Rlqfrz0xn4Fo977c3jSsTCzJCae8DRwXcKrRkiD1ItFWvE_aC4HRns48LBt-ZRqTz8,Nice app i like this app,1,0,Sneha Dulgach,,70.0.3538.110,27/01/21,com.android.chrome,+
3611,181876,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHXRRRUECbS1uw_gbGAtPDLWGK3y7EWE3jX4NBQv99EMuiYpwZTUhCHA69gE7fTliVHSMBPaoLx8XVHlWQ,👌 OK good,3,0,ipl match point,,83.0.4103.106,27/01/21,com.android.chrome,+
3618,193165,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHsoFANBEsXdlZFE5wQQMIrr4mrojb1lwxCrx6iIyggdgWIdE463mLDCaNDPMaxAfLwJ1DQf8alhZ8uo8Y,Nice,2,0,varun manchala,,87.0.4280.141,27/01/21,com.android.chrome,+
3628,193175,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEZRgxkIqeaG4pXwk2Ing7vidsFSGQ-w-ttMGY60O6ycMzhQGX0F-LcTd47vfl5yIZ1BwYhsdJqutetztQ,Good,3,0,kombat kombat,,84.0.4147.105,27/01/21,com.android.chrome,+
3671,193218,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGGEuwUAHFpvqZUux9VyOT7NoccmP1RXmL-hNRBk8ZQqa8c92GturZR81CaX_n56tacgb46DklW4t1-QPE,Not bad,1,0,Elizabeth Otieno,,86.0.4240.110,27/01/21,com.android.chrome,+
3696,193243,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEYzU9WUse4zl1gT_OFKuH9tfr0ijvUgYcsIlHzvnsb4hqbriFvCiWBxkCIkGKloSX3IammVHjNwFReBlw,Nice,3,0,Sagar Mhetre,,85.0.4183.127,27/01/21,com.android.chrome,+
3784,198459,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHhexzUjemxFx7eMZawrwKoG50La_jXeQ9wUxR1SmdHj1aDS6vV7GWi9SNEFjxp7GC0QqEipfnhDoQ3Lxk,Ok,2,0,Ahmed monowar Fatima,,88.0.4324.93,28/01/21,com.android.chrome,+
3794,198469,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHKm2Sqq8pRx_K7mGU6-7jDqmfEPrU75VCVeyX4TWykYXUnbjwbMzaC7cAe49io_Z_anJGAcRNsWeD0BKA,Nice,1,0,Nitish Nirala,,87.0.4280.141,28/01/21,com.android.chrome,+
3799,198474,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEL34hYtmxps-c_LgAjFhktWHlJd1OWdk5s67h2tQHwlH_XoSNSWZpTkfx5f4HtoCOPRopdrJuZFg9hsWY,ok,2,0,karthi keyan,,86.0.4240.185,28/01/21,com.android.chrome,+
3819,208950,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEbSlcdF640swqdcC9AIthWwA0ajLvt7AWE756q8J1m4yFfqT9OMj_Y2_ITjN6HJrhlBrpFF1DA_ouhe8w,Lol Lol,2,0,Sameer Siddiqui,,87.0.4280.141,30/01/21,com.android.chrome,+
3933,210946,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOE7Nd3x4Z4ixFOlGsR9whmrjS3XTT6-ANm_tQJD56CB0lxbJ9BZYS1k_FYc_XE96H_9xc_5yGMp7RMta5s,"I amazing happy with your service। thanks To all Myself ,booss good blessed to all,",3,0,Khan Ria,,77.0.3865.92,31/01/21,com.android.chrome,+
3945,210958,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHAb4rsVIbPGhaxKnOvziHa6822tlYm660b-92LVOzN3dqFOiLM5okeekXokSLsg0Jkqzyr7jhP3LFDXPo,Nice app,2,0,Maryam qureshi,,55.0.2883.91,31/01/21,com.android.chrome,+
3957,210971,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHsFCTuxdb45oSqvWKR2utqoE76WCGvgTtobRqnaLdLL7z_OHogai3JdoXrc7J0J1VqnsM1MYWPti5ZDXQ,Good,3,0,Gajanan Goral,,73.0.3683.75,31/01/21,com.android.chrome,+
3958,210972,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHWlSR8HQpWFd_aCC5pIASCcRiNLraQJ6jpqaLJtSuGBDrhrqulM27XwUD_SvGjO---foKKpKp4jzrw-J4,"nice,✨",1,0,brian choge,,84.0.4147.125,31/01/21,com.android.chrome,+
3962,210976,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFgO-Io4MgGxv4q3JW0OW7fo85wi3_FVI2IzlpudWpJQksCiKWtFJveox5xIJxaJWS_hsoPL56peZFMTC4,Good,3,0,Seven Ulat,,88.0.4324.93,31/01/21,com.android.chrome,+
3966,210980,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHSC_MyFHZ4Nb2nJhPZq4kp7GB8yRQKwOpCPZ1qc551SkzXi80YOf1isWzGBcNml4Es4Iw-1huaFMLWWqg,Good,2,0,Tanvir Ahmed Shakil,,86.0.4240.185,31/01/21,com.android.chrome,+
3987,211000,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFToISYOWr7Ck13wkZEE-LVkYhREeoY467iiSAuiRf-YNeYcW1I2LAL6HkARz1LvJZOHA6Lsl2Sa9rAdjs,Cool,3,0,Chris Sharp,,88.0.4324.93,31/01/21,com.android.chrome,+
4023,229673,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEmBYD2K7dzWg7yGCquT0lHoujc7u6BCuTUZuT2ClUxtAtCY1Ct08x2nkSgWaNTfNFTHHEtic3BkG8VPA0,Good,1,0,Tambi Maniam,,88.0.4324.141,02/02/21,com.android.chrome,+
4026,229676,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGWXW2eGS656eH8vT3UHFEk3xyILbZ5ZFklXZqCIsV2OHEKVgUz4qxJyAhTZgtaNfMgSeleCetMLorZs-Q,Good app,3,0,vishal gupta,,85.0.4183.127,02/02/21,com.android.chrome,+
4032,229682,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFZ-3GYs24fch0TS0kGUSn18oisA3Pb8x4ikQIldpfqnZxO0dnUYeBbA4Ivkc5FPAq-7TmwDQTJD640TpM,Fine,3,0,sp st,,88.0.4324.93,02/02/21,com.android.chrome,+
4060,229710,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFAXCqJlY0QGXTSNpFxjuq3zUimF65JEAtZYu_u23DVu68sJsDsTJE4_pi3W3dDHg4Ma3RtcDZ9tpFDFCw,Excellent,1,0,selvamani shanmugam,,81.0.4044.138,02/02/21,com.android.chrome,+
4090,229740,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOF-_uyC9-yug3PSrbEBpyXwAxImIn6Bz9Cb5-iU-wHe8iOs5HFgQA4MvhPFzGiZSB2WIswznC1TuX694EM,So good,3,0,Gulam Sarwer,,88.0.4324.93,02/02/21,com.android.chrome,+
4093,229743,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGdI-aqjLA4VCV7xUHUthJLMete3B8QocX4Oc8LTdyj8OWSAIC2hS9Uab9FHwwRyAL72uThvKb5f_vM_7I,Awesome,1,0,Zuber Malik,,87.0.4280.141,02/02/21,com.android.chrome,+
4154,236593,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOH57mDHnr0S3r1zDWJyY8jH2xNjGEmYYzOHFoaa_QGamvM_StFxVZ7jx_cvhQ_hRY2ft903DqDE_WZi3pg,its so fuccing helpful,1,0,Al-jazar Alico,,85.0.4183.101,03/02/21,com.android.chrome,+
4162,236601,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOE29JyVpWwc_o16pnfUnW3Ixupf9mwjez9DuF9-S_mddvNY9S-8JXK9nzMpketncm82pe2xORLUIRmdf_g,Super,3,0,SMART FOCUS Mathi Ganesh,,87.0.4280.141,03/02/21,com.android.chrome,+
4164,236603,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHl6SYC7JvoyfK9dS2PKlAjIRW6Mzf8F8iIpbYV8AyS31T6UQeQfSQ57qLBr5LgrBz-KVtsg0EYyaEYIps,Ok,3,0,Monu kumar,,81.0.4044.138,03/02/21,com.android.chrome,+
4174,236613,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFeUqz8HYEX9NIXU__wNrr_TGUSGxaqXF06pH7g75onqWf4vQTcXhGG0eRluYseNsL0RCj3OHYXD6pcPPc,Good,1,0,Akash pradhanji,,87.0.4280.141,03/02/21,com.android.chrome,+
4178,236617,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHIuT69_Fdjc6y2SGEWA_YeLBc1l1t6KOSbRGmGPwQYjP3yWx8NZlFRXfpB7p5NY4vfR0JkKD_wV8wawes,Good luck with,1,0,Mohd rafique Sayed,,80.0.3987.99,03/02/21,com.android.chrome,+
4284,255773,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGtAk1x3PzRX9Pkk6QO75geEcv7CFWbcVrAIfQUfZ_v9TCAsJ9vLIoT_-4U2LBVg-bGeO9EaaS3h2WBc30,best,3,0,Natasha Shafiq,,87.0.4280.86,04/02/21,com.android.chrome,+
4303,255792,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEhcwix_eF5jtsvqgc6FSLnCsXeO6MsZBfX40zdH8BJg6uPP2Uvp-2p2fi--1VH6rqfAXZigFKhEABAQoI,Good,2,0,Chandan Kumar,,87.0.4280.141,04/02/21,com.android.chrome,+
4361,269431,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOF-N8o1MvTgC75BEsa7TsrmJexujNqCvtz_mQ5AyFP_4IMbz6FJcx6lNlz2w3EMiClilF-RE8246zR7lwQ,Nice,3,0,i 07,,83.0.4103.101,05/02/21,com.android.chrome,+
4369,269439,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEA8sK-UwL0Z33L9rjTfMgR3TH1_XfEbXUfNxtvNhCbljDY8j7GRGXSt8WS8pSoV3qsmm75-TR8cKgUXlA,Good,3,0,musiimenta tom,,43.0.2357.93,05/02/21,com.android.chrome,+
4370,269440,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOE7V8tBncEWmuSlPuG37wYeDQEpqE9SqQ5XcxdphhF0gGByQV_mi2uWrKvo633Qr5aTrlJUu2pxzKRA0HM,The App very good,1,0,Sharif Sayeed,,86.0.4240.198,05/02/21,com.android.chrome,+
4413,278872,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEPhV_uC6edlaSYdjdHrUXNGKq7Col3O7XgYPWDSfTAI91WNRF1YWO3cc6KHQgcXeBuIrAXMX8tx8Yqbjs,Very effective.,3,0,Eddy Lifasi,,85.0.4183.101,06/02/21,com.android.chrome,+
4422,278881,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEdueNZf8Gqxp-RXvfCcazdhrKX3orVVHN6PzECGCw2SJGAcpeyaxehFCTTG2Ht0STFtSYL5wIqtq-uHYc,good app,1,0,Sarwardi hamza,,88.0.4324.93,06/02/21,com.android.chrome,+
4460,278920,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOElVl3TnRbTVZzA9fQHNpL-OUf8tYbVJCP7hJqpfly4-sZd17N9qfBVDsAzY0iKllvcfKARNJXn2bhXcg8,Nice,3,0,Pralaynath Jadhav,,88.0.4324.152,06/02/21,com.android.chrome,+
4477,278937,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOF2UiUapBo073Jqu4ZbGThDb0Ditv-RtvTd9VRwSEDxH3HHYZrdK4rHnsEQt75JWEklM4XsMGQav874Eb0,Best,3,0,ziaul hasan,,86.0.4240.198,06/02/21,com.android.chrome,+
4482,278942,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOH0hIFYp00UeRw1IgGgYtOTjx6HXIjecdZ1ciP48bAuKAGx9_911Z4ZLG-KOCTcWcLOeFs8wBbSie83RYM,Its ok,3,0,mostafa far,,81.0.4044.138,06/02/21,com.android.chrome,+
4500,278960,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOECeVCGXrjONjnbFcHBb4rK-NXH2cll4sDd79qHcZ25qoPcI26Vh6HA0dGtdxKd5Ucx8fp-UFlFDdzHprs,Good,2,0,Ajay Pardeshi,,87.0.4280.86,06/02/21,com.android.chrome,+
